2024-06-02 13:18:19.463479,21.314807737720407,1020.0810195693724,36.93571428571428,6.006861736672394
2024-06-02 13:18:53.684350,21.311355423790996,1020.0731082609776,26.69761904761905,1.3908400109159031
2024-06-02 13:19:27.916541,21.310613479639137,1020.073715292015,33.864285714285714,4.75240356033605
2024-06-02 13:20:02.162203,21.32359751139537,1020.089824108555,33.864285714285714,4.763811929452651
2024-06-02 13:20:36.365358,21.340715237815896,1020.1096578605436,33.864285714285714,4.778852246069007
2024-06-02 13:21:10.559880,21.325505369147734,1020.0907954632895,48.19761904761905,9.93067202449523
2024-06-02 13:21:44.749103,21.344477958375034,1020.1115417953184,26.69761904761905,1.4191583892171364
2024-06-02 13:22:18.957075,21.344530954435136,1020.1113146454361,48.19761904761905,9.948092798744513
2024-06-02 13:22:53.146599,21.34680978535264,1020.1135549816835,19.53095238095238,-2.8632151607365772
2024-06-02 13:23:27.347980,21.335733608102252,1020.1004186178245,41.030952380952385,7.557521117202964
2024-06-02 13:24:01.505053,21.355660128869413,1020.1242239477191,19.53095238095238,-2.855911488403457
2024-06-02 13:24:35.832345,21.365093430234154,1020.1346815013943,26.69761904761905,1.4367834832953992
2024-06-02 13:25:10.011299,21.369121132266468,1020.1397183944648,26.69761904761905,1.4402269227204543
2024-06-02 13:25:44.264970,21.338807380054057,1020.105255599169,26.69761904761905,1.414310320448268
2024-06-02 13:26:18.444683,21.293283775545145,1020.0530752544713,33.864285714285714,4.737176773713525
2024-06-02 13:26:52.658975,21.3042539538871,1020.0680361866131,26.69761904761905,1.3847684822826627
2024-06-02 13:27:26.823842,21.302240104318084,1020.0638612534642,48.19761904761905,9.909369041436403
2024-06-02 13:28:01.042586,21.296675520575402,1020.0579785988758,19.53095238095238,-2.9045888907533954
2024-06-02 13:28:35.292994,21.295244627289076,1020.0546770774835,33.864285714285714,4.738899687138427
2024-06-02 13:29:27.523463,21.32592344965871,1020.0897659410374,50.586507936507935,10.655825716157125
